Gene Id	Top hits (Family id,e-value,bitscore)
HMT_NADW_contig23_16	TIGR00037,3.4e-42,138.9
HMT_NADW_contig30_6	TIGR00064,2.6e-87,288.0
HMT_NADW_contig14_2	TIGR00111,4.3e-55,182.8
HMT_NADW_contig14_7	TIGR00279,3.6e-50,165.5
HMT_NADW_contig1_62	TIGR00291,5.7e-62,204.6
HMT_NADW_contig30_4	TIGR00323,3.5e-48,159.2
HMT_NADW_contig2_14	TIGR00337,7.9e-227,749.4
HMT_NADW_contig4_34	TIGR00344,9.9e-172,568.6
HMT_NADW_contig27_5	TIGR00373,2e-32,107.4
HMT_NADW_contig29_2	TIGR00398,6.7e-158,522.1
HMT_NADW_contig4_29	TIGR00405,1.2e-35,118.1
HMT_NADW_contig10_16	TIGR00414,4.1e-157,518.9
HMT_NADW_contig4_10	TIGR00431,1.7e-35,118.0
HMT_NADW_contig6_27	TIGR00435,1.9e-148,490.8
HMT_NADW_contig24_11	TIGR00442,2.4e-80,265.9
HMT_NADW_contig9_4	TIGR00448,3.3e-50,165.6
HMT_NADW_contig1_33	TIGR00483,1e-190,629.1
HMT_NADW_contig9_8	TIGR00491,3.4e-203,671.8
HMT_NADW_contig1_67	TIGR00522,1.3e-56,187.3
HMT_NADW_contig14_11	TIGR00755,1.6e-51,170.5
HMT_NADW_contig4_44	TIGR00928,2.4e-105,348.2
HMT_NADW_contig4_7	TIGR00967,3e-80,265.5
HMT_NADW_contig28_3	TIGR00982,2.2e-73,240.0
HMT_NADW_contig15_25	TIGR01008,7e-60,197.6
HMT_NADW_contig9_25	TIGR01012,5.5e-71,233.6
HMT_NADW_contig9_33	TIGR01018,1.2e-54,180.1
HMT_NADW_contig4_4	TIGR01020,9.2e-73,239.6
HMT_NADW_contig28_2	TIGR01028,2.4e-70,231.5
HMT_NADW_contig17_8	TIGR01046,8.4e-43,140.3
HMT_NADW_contig5_37	TIGR01052,2.1e-141,467.1
HMT_NADW_contig7_4	TIGR01213,1.1e-39,131.7
HMT_NADW_contig28_4	TIGR01952,5.1e-45,148.7
HMT_NADW_contig31_8	TIGR02236,5e-116,382.8
HMT_NADW_contig1_56	TIGR02338,6.1e-29,95.7
HMT_NADW_contig28_6	TIGR02390,0.0,1221.3
HMT_NADW_contig15_19	TIGR03626,4.3e-105,346.7
HMT_NADW_contig28_7	TIGR03670,6.6e-273,901.8
HMT_NADW_contig1_51	TIGR03671,2e-102,338.5
HMT_NADW_contig15_20	TIGR03672,2.5e-82,271.5
HMT_NADW_contig32_7	TIGR03674,5.7e-133,438.6
HMT_NADW_contig10_31	TIGR03676,1.1e-136,451.2
HMT_NADW_contig9_6	TIGR03680,1.2e-174,576.8
